No,SEX,NO_OF_DEPENDENT,MARITAL_STATUS,YRS_IN_PRESENT_JOB,AGE,EDUCATION,YEARS_OF_EXPERIENCE,TOTAL_MONTHLY_INCOME,LOAN_AMOUNT,COMPANY_TYPE,LABEL
27604,1,0,2,3,32,1,3,20000.0,54624,2,1
3541,1,3,2,2,26,0,2,13000.0,35915,0,0
15146,1,1,1,22,48,1,22,29642.0,52815,1,0
23363,1,0,2,1,24,1,1,12000.0,53939,2,0
37003,1,0,1,5,48,0,5,15000.0,53958,4,0
42017,1,0,2,5,20,1,5,10000.0,56955,2,1
30145,1,6,1,15,37,0,15,12000.0,47578,1,1
10063,1,0,1,2,23,1,2,10000.0,55977,2,0
1,1,0,1,8,30,3,0,26000.0,56683,2,0
31072,1,2,1,6,32,0,6,30000.0,50100,2,1
3698,1,0,1,5,29,1,5,30000.0,51449,1,0
34027,1,0,2,5,34,3,5,13500.0,57136,0,0
16656,0,0,2,2,24,1,2,13000.0,51332,2,0
7294,1,0,1,2,21,1,2,15000.0,51794,1,0
24711,1,2,1,10,33,1,10,10000.0,53881,1,0
39293,0,2,1,1,30,1,1,20000.0,55133,3,0
18684,1,1,1,5,28,0,5,10000.0,53250,4,0
36921,1,0,1,1,35,0,1,16000.0,56867,0,1
7456,1,0,2,2,23,1,2,10000.0,50515,1,1
16071,1,2,1,8,30,3,3,20000.0,44978,0,0
40684,1,2,1,3,27,0,5,14000.0,52815,2,1
12250,1,0,1,22,52,1,22,14000.0,55133,0,0
35572,1,0,2,2,26,3,2,9631.0,56442,2,0
9595,1,0,1,3,26,0,3,12000.0,53054,2,1
7671,1,0,1,1,27,1,1,12000.0,48185,2,0
31445,1,1,1,5,37,3,5,16200.0,40899,2,0
3923,1,0,2,5,23,0,5,12000.0,51332,2,0
39688,1,0,1,2,36,0,2,13000.0,43638,4,0
12969,0,0,1,18,44,2,18,45000.0,53519,4,0
4201,1,1,2,10,26,1,10,17000.0,55133,0,0
10263,1,0,1,25,44,1,25,18000.0,56867,2,0
18355,1,0,1,1,38,1,1,15500.0,39458,1,1
7266,1,0,1,20,40,0,20,10000.0,43032,1,0
20575,1,1,1,15,49,1,15,14037.0,54635,0,0
26599,1,0,2,5,31,1,5,10000.0,47049,2,0
38997,1,3,1,5,32,1,5,10000.0,43010,2,0
28962,0,3,1,6,37,1,6,9000.0,52875,2,0
27147,0,0,2,3,44,1,3,10000.0,50515,4,0
40469,1,2,2,6,27,0,6,10000.0,48870,4,0
4518,1,2,1,21,57,1,21,30256.0,51332,0,0
5795,1,1,1,3,22,3,3,12000.0,55867,2,1
11947,1,0,2,1,24,0,2,10000.0,54624,2,0
38821,1,1,1,6,32,0,6,20000.0,61017,3,0
28321,1,0,2,1,31,1,1,18000.0,48012,2,0
7538,1,0,2,3,27,1,3,19500.0,48635,2,0
18145,1,0,1,10,54,1,10,16500.0,54486,1,1
8860,1,0,1,5,54,0,5,20000.0,59102,1,0
32288,1,2,1,10,37,0,10,17000.0,48983,1,1
13660,1,0,1,3,40,0,3,14000.0,43630,2,0
33299,1,2,1,5,25,0,5,18000.0,57136,0,0
17235,1,0,1,5,25,1,5,15000.0,53939,1,0
34921,1,2,2,6,28,0,6,15000.0,48080,2,1
16811,1,0,1,3,29,1,3,15000.0,52875,4,1
5100,1,3,1,9,34,1,12,11660.0,51794,2,0
11893,1,0,1,3,26,0,3,15000.0,51794,2,0
25839,1,0,1,2,35,1,2,15000.0,43032,0,0
40140,1,3,1,6,37,1,6,15000.0,60809,2,0
40713,0,0,1,2,56,1,2,12000.0,58494,2,1
18716,1,1,1,13,30,1,13,10000.0,55133,1,0
30856,1,1,1,2,25,3,2,12000.0,55133,4,0
17598,1,1,1,4,26,1,4,11500.0,53083,2,0
16804,1,0,2,3,24,1,3,10000.0,52697,1,0
37840,1,1,1,4,26,3,4,12000.0,57136,1,0
12736,0,0,0,5,44,1,5,35000.0,51332,0,0
41379,0,3,1,2,36,0,4,12000.0,50729,4,0
30238,0,0,1,10,40,1,10,16800.0,51820,0,0
5356,1,1,1,3,46,0,7,15542.0,55133,2,0
21317,1,2,1,2,32,2,2,18000.0,58417,2,0
26381,1,0,1,3,29,0,3,6500.0,51332,0,0
19345,1,2,1,3,26,1,3,12000.0,55133,4,0
28663,1,0,1,7,32,1,14,10000.0,43032,0,0
22773,1,0,2,3,19,1,6,12000.0,57843,1,1
23137,1,0,2,2,23,0,2,9000.0,47910,2,0
3931,1,0,2,4,21,0,4,9000.0,39458,2,0
501,1,2,1,3,24,3,3,8000.0,51332,3,1
11671,1,0,2,1,21,3,1,12000.0,46613,2,0
38939,1,2,1,10,41,0,10,10000.0,51794,4,0
24279,1,0,2,4,22,1,4,9000.0,46372,3,0
21010,1,2,1,20,47,0,20,20000.0,43032,2,1
38488,1,1,2,3,38,1,3,9000.0,53519,2,0
30237,1,0,1,5,35,1,5,12000.0,37946,3,0
26778,1,0,1,5,26,0,5,18000.0,61169,4,0
6217,1,1,1,5,39,1,5,27142.0,48239,0,0
24926,1,4,1,15,55,0,15,22000.0,58485,2,1
18285,1,0,2,1,21,1,2,12000.0,58828,1,0
42386,1,0,1,20,54,0,20,10500.0,53958,0,0
26560,1,3,1,10,34,1,10,16886.0,47910,0,0
35801,1,0,1,6,35,3,6,34000.0,60809,0,0
28907,0,3,1,7,38,3,7,11000.0,49650,0,0
498,1,0,2,2,28,3,2,15000.0,60809,2,0
31003,1,0,1,3,34,3,3,25000.0,53939,0,0
22874,1,0,2,1,31,0,1,16000.0,39641,2,0
9679,1,0,1,3,26,0,3,12000.0,53513,2,1
20483,0,0,1,3,47,0,6,18000.0,52815,0,0
8500,1,0,2,12,27,1,12,15000.0,53939,1,0
25866,0,4,1,8,30,0,0,12000.0,43848,0,0
27334,0,0,2,3,28,1,3,11000.0,55064,2,0
41835,0,0,1,2,34,2,2,15000.0,50729,1,0
9731,1,0,1,4,34,0,4,15000.0,55494,2,0
10378,1,3,1,8,47,0,0,32600.0,54624,0,0
11257,1,0,1,2,46,1,2,15000.0,52815,2,0
29130,1,0,1,7,30,0,7,16000.0,47910,0,0
5488,1,1,1,1,31,0,5,12000.0,43032,2,0
12622,1,0,1,2,18,3,2,30000.0,44301,1,0
9561,1,0,1,1,19,0,1,10000.0,40868,2,0
4056,1,0,2,10,33,1,10,27644.0,56867,1,0
4241,1,6,2,10,32,0,10,10000.0,51794,2,0
25952,1,0,1,5,24,0,5,12000.0,52875,3,0
16545,1,0,1,10,48,1,10,16500.0,55977,1,1
33959,1,0,1,10,54,3,10,16000.0,51498,1,0
5757,1,1,1,5,39,3,5,15000.0,59741,0,0
35157,1,3,2,4,25,1,4,15000.0,53623,4,0
18097,1,0,2,1,29,1,1,13000.0,52815,2,0
11355,1,0,1,5,26,3,5,14000.0,44301,4,1
38031,1,2,1,5,28,3,5,12000.0,43032,2,0
42168,1,2,1,7,27,1,7,10000.0,43032,2,0
11474,1,1,1,17,33,0,17,28500.0,43032,0,0
29286,1,0,2,3,26,0,3,7500.0,39458,2,0
31325,1,0,1,1,31,3,1,15000.0,52815,4,0
23059,1,0,2,5,21,3,5,10000.0,52875,4,0
16917,1,0,2,3,26,1,3,30000.0,65112,2,1
34188,1,0,2,3,27,1,3,26000.0,51794,0,0
6340,1,0,2,4,25,0,4,10000.0,57314,2,0
5766,1,2,1,5,23,3,5,15000.0,53348,4,0
27905,1,1,1,20,59,0,20,25000.0,55111,0,1
35048,1,3,1,1,32,0,1,15000.0,55064,3,0
25642,1,0,1,2,24,1,2,15000.0,47578,2,1
37883,1,0,1,25,41,3,25,10000.0,53083,1,0
6803,1,0,1,8,49,0,0,12000.0,54434,2,1
13466,1,0,1,5,49,1,10,18000.0,39458,4,0
27973,1,0,1,20,56,0,20,45000.0,50868,1,0
8617,0,0,1,3,23,1,3,12000.0,60809,2,1
24825,1,0,1,2,24,0,2,12000.0,49205,2,0
37173,1,3,2,5,36,1,5,20000.0,50729,4,0
17994,1,0,2,1,26,1,1,20000.0,57843,2,1
18480,1,0,2,2,21,1,2,15000.0,57566,2,0
32059,1,1,1,2,32,3,2,10000.0,52660,2,1
34634,0,0,1,8,35,0,0,15000.0,55977,2,0
35746,1,0,2,1,21,3,1,15000.0,50515,4,1
13648,1,0,1,8,38,0,8,18000.0,55133,0,0
24171,1,2,1,5,32,1,5,12000.0,46025,2,0
33048,1,2,1,2,34,1,2,15000.0,48354,3,0
23607,1,4,2,5,21,0,5,13000.0,58136,2,0
3502,1,3,1,22,43,0,22,7000.0,50729,0,0
1457,1,0,1,30,50,3,30,25000.0,63266,4,0
37427,1,4,1,14,34,0,14,34709.0,50515,0,0
34058,1,0,1,1,36,3,1,9500.0,48430,2,1
24841,1,0,2,3,24,1,3,12000.0,53562,2,1
2290,1,3,1,2,21,0,2,18000.0,40506,4,0
21220,1,2,1,5,28,0,5,12000.0,47006,4,0
10331,1,3,1,6,33,0,16,12000.0,55422,2,0
1796,1,0,1,4,34,1,4,30000.0,40322,1,0
12027,1,1,1,2,34,1,2,18500.0,48430,2,0
32928,1,2,1,1,31,1,1,15000.0,33003,0,0
35109,1,0,2,4,27,1,4,12000.0,39641,2,0
32887,1,0,2,1,20,1,1,18000.0,50729,2,0
10926,1,2,1,2,43,3,2,12000.0,57136,4,0
13745,1,0,2,2,19,0,4,10000.0,48635,4,0
8230,1,2,1,3,39,0,3,12000.0,55133,1,0
28984,1,0,1,3,44,0,6,15000.0,51748,2,1
25240,1,0,1,10,41,3,10,15000.0,56442,4,0
17436,1,0,1,1,33,1,1,18000.0,53562,2,0
18967,1,1,1,2,21,1,2,10000.0,50729,4,0
39572,1,0,2,2,24,1,2,12000.0,52117,1,0
22548,1,0,1,5,27,1,5,15000.0,46056,0,0
37060,1,0,1,8,41,0,8,13000.0,36820,0,0
28289,1,3,2,8,26,0,8,16000.0,60792,4,0
26023,1,0,1,2,28,1,2,25000.0,51332,0,0
30402,1,0,2,2,21,0,2,18000.0,53939,0,0
36530,1,0,1,5,21,0,5,12000.0,36647,2,0
20993,1,0,2,2,24,0,2,9000.0,43032,2,0
23347,1,2,1,2,32,1,2,10000.0,55133,2,0
7402,1,0,1,16,40,1,16,25000.0,53939,0,0
20273,1,2,1,3,25,1,3,8000.0,51794,1,1
2645,1,2,1,8,31,0,0,10000.0,50655,2,1
19594,1,0,2,4,25,0,4,10000.0,51794,4,0
30854,1,0,1,5,36,3,5,15000.0,43879,2,0
8910,0,0,1,9,40,1,0,21750.0,39458,2,0
186,1,0,1,10,43,1,10,20000.0,51332,0,0
17512,1,0,2,4,22,1,4,15000.0,56103,2,1
4741,1,0,1,2,38,1,12,15000.0,55133,2,0
30683,1,4,1,6,32,1,6,15000.0,49804,4,1
2166,1,0,1,5,28,0,5,20000.0,48354,0,0
28244,1,4,1,3,26,0,3,16500.0,60126,4,0
11858,1,0,2,1,21,3,1,11000.0,44301,4,0
37315,0,2,1,1,27,1,3,12000.0,52591,4,1
35937,1,0,2,4,24,0,4,12000.0,55133,2,0
26263,1,0,1,15,31,0,15,18000.0,55989,4,0
37877,1,1,1,5,25,3,5,12000.0,43032,2,0
20667,1,4,1,1,29,0,1,11344.0,32765,0,0
30553,1,3,1,1,40,1,3,10000.0,50515,2,0
41244,1,0,1,2,26,1,2,15000.0,55977,2,0
41060,1,0,1,2,23,1,2,16000.0,51332,2,0
13167,1,1,2,2,27,3,2,13000.0,60733,1,0
11742,1,0,1,3,49,1,3,15000.0,55133,3,0
9353,1,0,2,1,26,1,1,37000.0,40480,4,0
280,1,0,1,6,28,0,6,19000.0,52875,1,0
34455,1,0,2,5,26,1,5,15000.0,55133,2,0
24020,0,0,1,5,30,1,5,12500.0,48012,1,0
33423,1,0,2,3,22,1,3,12000.0,50515,1,0
32522,1,0,1,6,37,1,8,17670.0,61017,2,1
16699,1,0,1,9,35,1,0,12000.0,46613,2,0
13993,1,0,1,9,31,0,9,12000.0,55835,2,0
34481,1,2,2,5,23,3,5,12000.0,48354,4,0
23883,0,0,1,6,36,0,6,8000.0,48728,3,0
41941,0,0,2,2,20,1,2,12000.0,57136,1,0
42335,1,0,1,3,25,1,3,20866.0,63263,0,0
11500,1,2,1,8,38,0,8,15000.0,52963,2,0
10054,1,1,1,15,31,1,17,20000.0,62037,4,0
10821,1,0,1,2,32,1,4,20000.0,55133,2,0
38703,1,0,1,5,31,0,5,18000.0,50915,1,0
7289,1,0,1,1,22,1,1,10000.0,43813,1,1
35172,1,0,2,2,20,0,2,12000.0,50515,3,1
30199,1,0,1,5,34,1,5,14000.0,43630,4,0
1072,1,0,1,25,46,1,25,36000.0,52815,0,1
6493,0,2,1,5,31,0,5,15000.0,56867,1,0
34442,1,3,2,5,22,1,5,12000.0,39458,2,0
41393,1,5,1,3,48,3,3,15000.0,56867,4,0
3555,1,2,1,10,53,1,10,22000.0,49804,1,0
32633,1,0,2,5,21,3,5,9000.0,53054,2,0
17366,1,0,2,3,25,1,3,12000.0,52815,1,0
38808,1,1,1,8,28,0,8,18000.0,58715,4,1
34071,1,0,1,4,49,3,4,20000.0,53083,4,0
20727,1,0,2,2,21,0,2,12000.0,43010,4,0
40695,1,3,1,3,30,0,3,11000.0,50729,4,1
36211,1,1,1,4,35,0,4,13500.0,61068,2,0
35573,1,0,1,10,34,3,10,25000.0,54628,0,0
21610,1,4,1,4,25,3,4,12000.0,48012,3,0
11968,1,1,1,4,29,3,4,12000.0,42815,2,0
16179,1,3,1,4,25,1,4,25000.0,55064,4,1
19139,1,1,1,15,46,1,15,15000.0,50515,4,0
31876,1,0,1,7,30,0,7,45000.0,51794,2,0
2845,1,2,1,4,23,0,4,10000.0,40506,4,0
4152,1,2,1,1,50,3,2,10000.0,50729,1,1
39849,1,0,1,6,22,0,6,12500.0,53917,2,0
22199,1,0,2,4,26,1,4,7500.0,39458,2,0
27646,1,0,1,27,51,1,27,37000.0,51794,4,0
31461,1,2,1,15,41,3,15,40000.0,50515,2,0
23601,1,3,2,4,24,0,4,5500.0,51794,0,1
13014,0,0,1,2,26,0,2,12000.0,53083,4,0
21890,1,4,2,4,21,0,4,11000.0,53860,2,0
682,1,0,2,1,24,3,1,12000.0,52565,3,0
198,1,0,2,4,24,1,4,10000.0,53939,2,0
10333,1,0,1,10,40,1,10,13000.0,69027,2,0
7162,1,0,2,4,20,1,9,15000.0,39514,4,0
19564,1,0,1,15,36,0,15,15000.0,42876,4,0
3434,0,0,1,10,30,0,10,15000.0,50571,2,0
38099,1,2,1,5,30,3,5,9000.0,33318,0,0
10365,1,2,1,1,22,0,4,18900.0,55064,0,0
23860,0,2,1,1,26,1,1,8000.0,43271,1,0
4377,1,0,1,10,39,0,10,80000.0,52815,1,0
11020,1,2,1,23,43,0,23,40000.0,55133,0,0
31148,1,0,1,16,38,0,16,32000.0,32462,0,0
18927,1,1,1,10,55,1,10,15000.0,60809,4,0
31392,1,1,2,1,23,0,1,9000.0,53434,2,0
8994,0,0,1,3,26,1,3,12500.0,40925,2,0
42631,1,2,1,5,40,1,5,9500.0,50729,3,1
12459,1,0,1,26,46,1,26,41500.0,48430,1,0
10657,0,0,2,3,33,1,3,18000.0,59102,1,0
11096,1,0,1,5,40,1,5,32000.0,55064,0,1
12995,1,0,2,1,24,1,1,10000.0,53438,4,0
11427,0,0,2,1,24,3,1,17000.0,58715,2,0
23300,0,1,1,3,33,1,3,10000.0,55064,2,0
12234,1,2,1,5,48,0,5,15000.0,52468,2,0
42136,1,2,1,3,21,1,3,12000.0,50515,2,0
6132,1,0,2,2,23,3,2,10000.0,50515,2,1
22493,0,2,1,3,34,0,3,20000.0,57843,4,0
26266,1,0,1,1,27,0,1,12000.0,62323,2,1
7264,0,0,1,5,32,1,5,17000.0,53939,1,1
18541,0,2,1,2,41,0,2,15000.0,50755,4,0
41074,1,4,1,7,46,0,17,27000.0,53519,4,0
21351,1,0,1,4,33,1,12,12000.0,37106,2,0
13370,1,0,1,2,31,1,2,15000.0,47578,4,0
33903,1,0,2,4,34,0,4,13000.0,36624,2,0
1285,1,0,1,7,27,1,8,14000.0,58625,2,1
41948,1,0,2,2,27,3,2,10000.0,50571,1,0
28818,1,0,2,1,23,3,1,12500.0,50729,2,0
27658,1,0,1,10,35,2,10,23000.0,43032,0,0
9441,1,0,1,4,31,1,4,15000.0,55064,2,0
36892,1,0,1,1,44,1,1,30000.0,50729,2,0
3277,1,0,1,3,28,1,3,10000.0,54624,2,0
41901,1,0,2,4,24,1,4,12000.0,53459,1,0
33546,1,0,2,2,25,0,2,12000.0,52095,4,0
20240,1,2,1,10,35,0,10,10000.0,33003,1,0
22416,1,0,1,5,44,1,5,16000.0,55977,2,1
41902,1,0,1,3,27,1,3,8000.0,48012,1,0
11852,1,0,2,4,24,1,4,12500.0,48430,2,0
12151,1,3,1,3,37,1,3,16586.0,48012,0,0
10491,1,1,2,6,28,1,6,15000.0,51748,2,0
16341,1,0,1,1,27,1,1,18000.0,60809,1,0
19730,1,3,1,5,39,0,5,10000.0,50515,4,0
28912,1,3,1,16,41,1,16,21000.0,55133,0,1
5128,1,1,1,1,30,0,1,12000.0,51794,2,0
27533,1,0,1,16,41,3,16,7500.0,43032,2,0
33248,1,1,1,2,24,1,2,10000.0,56691,2,0
3776,1,0,1,1,23,0,1,15000.0,45704,1,0
21746,1,0,1,2,22,1,2,14000.0,54624,2,0
33915,1,0,2,3,22,0,3,26173.0,60242,0,0
41386,1,0,1,6,31,0,6,13000.0,51449,4,0
40237,1,0,1,3,29,1,3,12000.0,61109,2,0
15355,1,2,1,7,30,0,7,10000.0,45107,1,0
30086,1,0,1,1,26,1,1,16000.0,49205,3,0
40991,1,0,1,2,49,1,2,12000.0,56967,2,0
7303,1,0,1,4,42,0,4,7000.0,38217,2,0
35159,1,3,1,37,58,1,37,27000.0,55064,0,0
17961,1,0,1,2,20,1,2,15000.0,54624,2,1
21296,1,3,1,1,29,1,1,9000.0,51332,1,0
5329,1,0,2,2,25,1,4,12000.0,43032,2,0
17364,1,0,1,2,35,0,6,12000.0,48870,1,1
7499,1,0,1,4,26,0,4,6000.0,47910,2,1
17487,1,0,1,3,40,1,3,20000.0,44978,1,0
3141,1,4,1,25,47,2,25,70000.0,53783,0,1
35670,1,0,1,5,51,3,5,20000.0,61109,2,0
7478,1,0,1,3,32,1,3,15000.0,37946,1,0
12277,1,0,1,2,22,3,4,10000.0,48430,4,1
23144,1,0,1,4,28,1,4,12500.0,38016,2,0
6361,1,0,1,2,42,0,2,10000.0,52815,2,0
6119,1,2,1,2,29,3,2,10000.0,55064,3,1
33388,1,0,1,6,44,3,6,12000.0,35392,1,0
22498,0,3,1,3,44,0,3,20000.0,60010,4,0
19293,1,2,1,5,26,1,5,15000.0,50729,2,0
36746,1,0,1,14,31,3,14,45000.0,60073,4,1
5386,1,2,1,13,45,1,13,14573.0,56967,2,0
6245,1,5,1,10,51,1,10,9000.0,50515,1,0
28331,1,4,2,2,24,1,2,12500.0,61017,2,1
14723,1,0,1,5,50,0,12,15000.0,43032,0,0
34798,1,2,1,5,28,0,5,10000.0,51332,1,0
17969,0,0,2,3,25,3,3,12000.0,60809,1,1
15046,1,1,1,5,31,0,5,15000.0,49079,3,1
39218,1,2,1,1,24,1,1,12000.0,53083,2,0
8718,1,0,1,5,32,1,5,30000.0,50729,1,0
40518,1,0,1,2,35,1,2,12000.0,59102,2,0
17003,1,0,1,2,30,1,2,10609.0,52815,2,0
10075,1,0,1,4,47,3,4,12000.0,55133,4,0
42605,1,0,2,2,22,0,2,8000.0,39458,1,1
34333,1,0,1,2,30,1,2,14000.0,51794,2,1
17998,1,1,1,4,28,1,11,17000.0,53939,4,0
41806,1,0,1,8,33,1,0,12000.0,50515,1,0
3905,0,2,1,7,39,1,7,10000.0,51332,2,1
12708,1,0,1,5,33,3,5,9600.0,44301,1,1
18795,1,1,1,20,48,1,20,8000.0,48870,4,0
13316,1,3,1,23,44,1,23,21250.0,51332,0,0
24037,1,2,1,2,26,1,2,12000.0,69197,1,0
11764,1,0,2,5,26,1,5,12000.0,50515,2,0
39242,1,0,1,15,33,0,15,30000.0,58715,0,0
39409,1,2,2,4,24,0,4,20000.0,50960,2,0
9057,1,0,1,10,43,1,10,20000.0,59102,0,1
23475,1,0,1,1,38,1,1,15000.0,53958,1,1
2323,1,2,1,2,52,0,2,10000.0,41418,2,0
2662,1,2,1,20,43,0,20,20600.0,49232,0,0
27282,1,0,2,2,21,1,2,10000.0,50515,1,0
38511,0,1,1,15,49,0,15,20000.0,56232,0,0
273,1,3,1,5,40,3,5,10000.0,50729,4,1
1930,1,2,1,5,21,0,10,20000.0,49534,2,1
18086,1,0,1,3,35,1,3,16500.0,57843,1,1
7600,1,2,1,20,57,0,20,30000.0,50249,0,1
14794,1,0,2,2,21,1,2,10000.0,52875,2,0
27884,1,0,1,10,34,0,10,15000.0,42709,2,0
37442,1,2,1,2,26,1,2,13000.0,60073,2,0
16883,1,0,2,2,21,0,2,15000.0,53939,2,0
19530,1,0,1,15,32,0,15,18000.0,41038,4,0
41517,1,0,1,5,35,1,5,18000.0,52815,2,0
8021,1,0,1,1,29,1,1,10000.0,55133,2,1
24529,1,4,1,10,54,3,10,20000.0,47910,4,1
2554,1,2,1,6,33,0,6,9400.0,52875,0,0
8225,1,0,1,3,25,1,3,12000.0,52875,1,0
5874,1,3,1,2,35,3,2,15000.0,54447,2,1
29235,1,4,1,2,20,0,2,17000.0,50729,1,1
35646,1,0,1,10,29,0,14,8000.0,48549,2,0
36235,1,0,1,8,30,1,8,35000.0,47910,0,0
953,1,0,1,1,30,1,1,11000.0,43630,2,0
31252,1,2,1,6,29,0,6,12700.0,47910,3,0
7745,1,0,2,1,25,1,1,15000.0,68572,4,0
28830,1,0,2,5,26,3,5,12000.0,60809,2,1
37308,1,0,2,3,31,1,3,15000.0,66338,4,1
32993,1,0,2,1,29,0,5,17000.0,39446,2,0
31702,1,0,1,7,34,0,7,14000.0,41985,4,0
3002,1,0,1,2,31,0,2,10000.0,47578,4,0
35238,1,2,2,4,21,3,4,12500.0,47578,2,1
29285,1,0,1,3,24,1,5,8800.0,52875,2,1
33596,1,3,1,14,49,1,14,41000.0,52815,2,0
34875,1,3,2,5,23,0,5,12000.0,51794,4,0
26466,1,2,1,5,44,0,5,10000.0,41783,1,0
41530,1,0,1,4,29,3,4,12000.0,59102,2,0
26150,1,0,1,20,43,1,20,15000.0,53939,4,0
24962,1,0,2,2,21,3,2,13000.0,55133,4,0
34147,0,0,1,2,30,1,2,12000.0,49552,3,0
31602,1,0,1,3,29,0,3,12000.0,55133,2,0
41485,1,0,1,5,23,1,5,15000.0,54624,2,0
20824,1,0,2,2,22,1,2,9000.0,55133,1,0
21886,1,4,1,6,31,1,6,13000.0,59435,2,1
41259,1,0,1,2,35,1,2,15000.0,57843,2,0
24103,1,2,1,4,41,0,4,8100.0,41521,4,0
24096,1,2,2,2,18,0,2,8000.0,43032,4,0
9908,1,0,1,14,57,1,14,18000.0,61896,2,0
4647,1,1,2,8,29,1,8,69528.0,55977,2,0
7094,1,4,1,6,38,1,6,12500.0,46380,2,0
20560,1,0,1,32,52,1,32,15000.0,51332,0,0
35553,1,0,1,2,38,1,2,12500.0,55133,2,1
20404,1,0,1,4,24,0,8,14301.0,50515,0,0
34827,1,0,2,1,23,1,1,14000.0,56937,4,0
7827,1,0,2,2,25,0,2,6000.0,49804,0,0
12322,1,0,2,2,20,3,2,9000.0,48430,1,1
11449,1,3,1,12,41,1,12,18150.0,40590,2,1
1323,1,0,2,1,22,1,1,15000.0,51990,2,0
14125,1,3,1,9,38,0,0,20000.0,50515,0,0
22809,0,0,2,3,26,0,6,15580.0,52815,1,0
41759,1,0,1,4,25,1,4,14000.0,43630,2,0
25311,1,0,1,5,29,3,10,12000.0,43032,4,0
3001,1,2,1,8,46,0,0,8000.0,43630,3,0
24075,1,2,1,5,48,0,5,15000.0,53087,4,0
13126,1,0,2,1,23,0,1,7500.0,57136,2,1
31146,1,0,1,10,28,0,10,12000.0,50128,4,1
16604,1,0,2,1,20,1,1,15000.0,52815,2,0
40622,1,0,1,2,46,1,2,15000.0,51794,2,0
10803,1,3,1,2,46,0,2,20000.0,50729,4,0
22035,1,1,1,2,30,0,2,8000.0,55133,1,1
6904,1,0,2,4,29,0,4,15000.0,39641,2,0
11641,1,2,1,2,40,1,8,25000.0,55064,2,0
608,1,0,1,4,25,3,4,11000.0,39514,2,0
30421,1,4,1,7,28,1,7,16000.0,43630,2,0
36148,1,1,1,25,48,0,25,12800.0,61605,2,0
27851,1,0,1,5,40,0,5,12000.0,55818,4,0
14653,1,5,1,10,38,0,10,15000.0,37946,4,0
27530,1,0,2,1,22,0,1,5280.0,37946,4,0
12757,1,2,1,6,44,0,6,14500.0,51794,2,0
4401,0,0,2,1,21,0,1,8000.0,46613,4,0
32392,1,0,2,2,21,1,4,8000.0,57136,4,1
12208,1,1,1,17,30,3,17,27200.0,57664,0,0
37919,1,0,2,5,28,3,5,11000.0,52850,1,1
31553,1,1,2,2,26,3,2,16200.0,47910,2,0
27925,0,0,1,16,45,1,16,30000.0,48430,0,0
30711,1,0,2,5,29,3,5,15000.0,53917,4,0
6394,1,2,1,5,27,1,5,9000.0,39641,1,0
26886,1,0,1,5,33,0,5,13000.0,47006,2,0
34829,1,2,1,2,26,0,2,12000.0,55133,3,1
5457,1,1,2,1,26,0,2,12300.0,60809,2,0
19460,0,0,1,5,40,0,5,15000.0,50515,2,0
37547,1,1,2,10,21,0,20,12000.0,59254,4,0
19527,1,0,1,3,46,0,3,12000.0,48728,4,0
5262,1,2,1,4,35,1,4,20000.0,52815,2,1
7974,1,0,2,5,27,1,5,12000.0,35915,1,0
26114,1,5,1,19,37,0,19,23000.0,51332,2,0
40976,1,0,1,4,27,3,7,15000.0,52815,4,0
39363,1,1,1,8,28,0,8,18000.0,56500,2,1
475,1,2,1,2,35,3,2,10000.0,47578,2,0
791,1,3,1,5,51,3,5,15000.0,47214,2,0
11010,1,2,1,17,39,0,17,31000.0,50202,0,0
19826,1,1,1,10,36,0,10,12000.0,50515,4,0
36058,1,2,2,1,23,1,1,10000.0,37946,4,0
11265,1,0,2,1,23,0,2,19300.0,45100,2,0
20019,1,0,2,1,22,3,1,12500.0,50571,3,0
1467,1,1,1,8,32,2,0,25000.0,48012,3,0
18339,0,0,2,2,26,1,2,15000.0,52815,2,0
7560,1,0,2,2,23,1,2,13260.0,47578,2,0
31270,1,2,1,10,26,0,10,10000.0,51794,3,1
38847,1,0,2,4,26,1,4,15000.0,54628,0,1
35237,1,2,2,8,19,3,0,9500.0,55133,2,0
17203,1,1,1,10,40,1,10,11285.0,48012,2,0
20412,0,0,1,2,26,0,2,14000.0,60809,2,0
35311,0,0,1,12,46,1,12,15000.0,52023,1,0
31659,1,2,1,20,45,0,20,17000.0,50729,2,0
26534,1,0,1,9,33,3,9,15000.0,58715,1,0
9354,1,0,1,2,27,1,2,17000.0,49727,2,0
3836,0,0,2,3,22,1,3,12000.0,58837,0,0
3758,1,0,1,2,19,0,2,12000.0,48012,1,0
4156,1,2,2,3,23,3,6,16000.0,51794,1,0
35895,1,0,1,16,43,1,16,40000.0,50729,2,0
4095,1,0,1,5,29,3,5,12900.0,55133,1,0
34173,1,0,2,3,25,0,3,10000.0,50515,2,1
36209,1,0,2,4,23,0,4,15000.0,55977,2,0
13424,1,0,1,9,31,0,0,12000.0,47910,2,1
24797,1,2,1,2,30,3,2,8500.0,52634,2,1
41725,1,3,1,5,36,1,5,15000.0,57760,2,0
7755,1,0,1,3,46,1,3,15000.0,53083,4,0
13920,1,2,1,19,37,1,19,29845.0,53939,0,0
39054,1,1,1,8,26,1,0,15000.0,59065,3,0
9391,1,4,1,5,29,0,10,10000.0,56442,4,0
